pga,vulnerability,occupancy,smoke_detected,gas_detected,fire_detected,urgency_score,priority
0.1378,0.436,48,0,0,0,36,MEDIUM
0.0378,0.267,0,0,0,0,8,LOW
0.0293,0.539,37,0,0,0,27,LOW
0.0029,0.1,37,0,0,0,16,LOW
0.037,0.176,12,0,0,0,17,LOW
0.0626,0.221,40,0,0,0,27,LOW
0.015,0.37,49,1,0,1,40,MEDIUM
0.027,0.291,20,0,0,0,18,LOW
0.0137,0.131,10,0,0,0,11,LOW
0.0289,0.223,0,0,0,0,7,LOW
0.0866,0.1,16,0,0,0,20,LOW
0.0367,0.13,14,0,0,0,16,LOW
0.1729,0.17,37,0,0,0,32,MEDIUM
0.3839,0.481,11,1,0,0,52,MEDIUM
0.0879,0.478,12,1,0,0,36,MEDIUM
0.0119,0.276,0,0,0,0,4,LOW
0.1777,0.1,30,0,0,0,31,MEDIUM
0.0037,0.279,11,0,0,0,14,LOW
0.0205,0.138,491,0,0,0,31,MEDIUM
0.0168,0.552,12,0,0,0,18,LOW
0.0977,0.384,3,0,0,0,19,LOW
0.4338,0.257,329,0,0,0,54,MEDIUM
0.0448,0.331,0,0,0,0,9,LOW
0.0475,0.259,28,1,0,1,43,MEDIUM
0.0307,0.259,294,0,0,0,33,MEDIUM
0.0375,0.174,8,0,0,0,17,LOW
0.0589,0.209,0,0,1,0,22,LOW
0.0038,0.16,8,0,0,0,12,LOW
0.028,0.428,0,0,0,0,10,LOW
0.2308,0.117,17,0,0,0,32,MEDIUM
0.0457,0.213,33,1,0,0,32,MEDIUM
0.0209,0.484,7,0,0,0,21,LOW
0.1327,0.272,43,0,0,0,34,MEDIUM
0.0441,0.474,0,1,0,1,31,MEDIUM
0.4903,0.282,0,1,0,0,39,MEDIUM
0.0143,0.195,340,0,0,0,27,LOW
0.0128,0.329,0,0,0,0,4,LOW
0.0397,0.246,26,0,0,0,23,LOW
0.0701,0.254,30,0,0,0,27,LOW
0.1902,0.344,0,0,0,0,20,LOW
0.04,0.116,6,0,0,0,16,LOW
0.1311,0.317,30,0,0,0,34,MEDIUM
0.0476,0.505,38,0,0,0,27,LOW
0.0789,0.349,0,0,0,0,14,LOW
0.0494,0.153,26,0,0,0,21,LOW
0.0001,0.101,359,0,0,0,26,LOW
0.3349,0.537,11,0,0,0,39,MEDIUM
0.1259,0.42,0,0,0,0,21,LOW
0.1148,0.338,0,1,0,0,30,LOW
0.0052,0.1,0,0,0,0,1,LOW
0.0003,0.432,11,0,0,0,16,LOW
0.1369,0.41,0,0,0,0,21,LOW
0.024,0.199,17,0,0,0,17,LOW
0.0336,0.462,14,0,1,0,31,MEDIUM
0.0167,0.425,249,0,0,0,31,MEDIUM
0.0402,0.428,0,0,0,0,10,LOW
0.5684,0.24,29,1,0,1,68,HIGH
0.0428,0.307,0,0,0,0,9,LOW
0.0413,0.439,19,0,0,0,21,LOW
0.1751,0.131,116,0,0,0,41,MEDIUM
0.1637,0.46,0,0,0,0,21,LOW
0.0754,0.364,25,1,0,0,39,MEDIUM
0.0092,0.498,30,0,0,0,22,LOW
0.0803,0.279,0,0,0,0,13,LOW
0.0088,0.214,0,0,0,0,3,LOW
0.0193,0.442,0,0,0,0,6,LOW
0.0107,0.189,0,0,0,0,2,LOW
0.0099,0.439,0,0,0,0,6,LOW
0.0358,0.187,10,0,0,0,17,LOW
0.0064,0.32,0,0,0,0,4,LOW
0.03,0.608,32,0,0,0,28,LOW
0.036,0.277,0,0,0,0,8,LOW
0.0823,0.486,430,0,0,0,41,MEDIUM
0.0218,0.392,13,0,0,0,20,LOW
0.1027,0.609,0,0,0,0,24,LOW
0.0804,0.278,38,0,0,0,28,LOW
0.0286,0.1,38,0,0,0,21,LOW
0.0387,0.151,25,1,0,1,41,MEDIUM
0.0183,0.177,34,0,0,0,17,LOW
0.0121,0.33,33,1,0,0,29,LOW
0.168,0.352,5,0,0,0,25,LOW
0.035,0.27,19,0,0,0,18,LOW
0.1842,0.136,0,0,0,0,17,LOW
0.0437,0.378,34,0,0,0,25,LOW
0.0057,0.189,0,0,0,0,2,LOW
0.0465,0.697,454,0,0,0,39,MEDIUM
0.017,0.117,342,0,0,0,26,LOW
0.0969,0.46,11,0,0,0,25,LOW
0.0186,0.1,0,0,0,0,1,LOW
0.0286,0.108,470,0,0,0,31,MEDIUM
0.1201,0.144,18,0,0,0,27,LOW
0.0403,0.254,2,0,0,0,13,LOW
0.0302,0.202,0,0,0,0,7,LOW
0.0126,0.1,34,0,0,0,16,LOW
0.1149,0.174,16,0,0,0,27,LOW
0.0489,0.363,248,0,0,0,34,MEDIUM
0.0115,0.1,44,1,0,0,26,LOW
0.1627,0.467,27,0,0,0,36,MEDIUM
0.1121,0.114,0,0,0,0,16,LOW
0.0246,0.285,39,0,0,0,23,LOW
0.0113,0.339,0,0,0,0,5,LOW
0.0218,0.392,420,0,0,0,35,MEDIUM
0.0273,0.555,260,0,0,0,37,MEDIUM
0.0467,0.244,8,0,1,0,28,LOW
0.4333,0.229,73,0,0,0,48,MEDIUM
0.0135,0.442,0,0,0,0,6,LOW
0.0108,0.237,129,0,0,0,28,LOW
0.0205,0.166,43,0,0,0,21,LOW
0.0442,0.1,12,0,0,0,16,LOW
0.0264,0.31,0,0,0,0,9,LOW
0.0065,0.566,19,0,0,0,18,LOW
0.0119,0.244,30,0,0,0,18,LOW
0.191,0.451,34,0,0,0,36,MEDIUM
0.0953,0.381,0,0,0,0,14,LOW
0.0414,0.545,0,1,0,1,32,MEDIUM
0.0044,0.359,281,1,0,0,40,MEDIUM
0.0214,0.229,0,0,0,0,7,LOW
0.0144,0.537,48,0,0,0,23,LOW
0.0238,0.224,0,0,0,0,7,LOW
0.0026,0.606,25,0,0,0,24,LOW
0.0121,0.224,0,1,0,0,13,LOW
0.4374,0.227,0,0,0,0,28,LOW
0.1249,0.546,49,0,0,0,38,MEDIUM
0.1006,0.309,46,0,0,0,34,MEDIUM
0.1222,0.1,42,0,0,0,31,MEDIUM
0.0135,0.56,30,0,0,0,23,LOW
0.0061,0.144,0,0,0,0,2,LOW
0.18,0.287,3,0,0,0,24,LOW
0.0207,0.1,40,0,0,0,21,LOW
0.0486,0.225,0,0,0,0,7,LOW
0.0409,0.3,18,0,0,0,18,LOW
0.0258,0.194,222,0,0,0,32,MEDIUM
0.0317,0.435,47,0,0,0,26,LOW
0.4877,0.185,0,0,0,0,28,LOW
0.1999,0.382,30,0,0,0,35,MEDIUM
0.0262,0.192,0,0,0,0,7,LOW
0.0223,0.1,0,0,0,0,6,LOW
0.0344,0.471,6,0,0,0,21,LOW
0.0278,0.721,46,0,0,0,30,LOW
0.0273,0.258,13,0,0,0,18,LOW
0.2429,0.471,29,1,0,1,63,HIGH
0.0227,0.247,9,1,0,1,38,MEDIUM
0.0945,0.139,32,0,1,0,36,MEDIUM
0.153,0.167,10,0,0,0,27,LOW
0.0013,0.51,38,0,0,0,22,LOW
0.0011,0.345,0,0,0,0,5,LOW
0.0429,0.162,7,0,0,0,16,LOW
0.0494,0.683,153,0,0,0,39,MEDIUM
0.0171,0.13,1,0,0,0,6,LOW
0.0206,0.196,37,0,0,0,22,LOW
0.0045,0.197,48,0,0,0,17,LOW
0.0416,0.328,0,0,0,0,9,LOW
0.0911,0.357,0,0,0,0,14,LOW
0.021,0.1,43,0,0,0,21,LOW
0.121,0.143,17,0,1,0,37,MEDIUM
0.1443,0.169,0,0,0,0,17,LOW
0.0355,0.252,16,0,0,0,18,LOW
0.0692,0.222,356,0,0,0,37,MEDIUM
0.0431,0.108,0,0,0,0,6,LOW
0.1619,0.203,306,1,0,1,63,HIGH
0.0013,0.333,30,0,0,0,19,LOW
0.0285,0.304,47,0,0,0,24,LOW
0.0644,0.433,13,0,0,0,25,LOW
0.1961,0.128,42,0,0,0,31,MEDIUM
0.1632,0.442,0,0,0,0,21,LOW
0.0161,0.549,0,0,1,0,18,LOW
0.1958,0.107,30,0,0,0,31,MEDIUM
0.0035,0.433,49,0,0,0,21,LOW
0.0495,0.1,36,0,0,0,21,LOW
0.1744,0.1,46,0,0,0,31,MEDIUM
0.0164,0.227,0,0,0,0,3,LOW
0.3922,0.268,234,0,0,0,54,MEDIUM
0.0187,0.447,40,0,0,0,21,LOW
0.0106,0.26,37,0,0,0,18,LOW
0.1502,0.323,49,0,0,0,34,MEDIUM
0.0675,0.1,1,0,0,0,15,LOW
0.0477,0.34,39,0,0,0,24,LOW
0.0441,0.142,30,0,0,0,21,LOW
0.0303,0.353,0,0,0,0,9,LOW
0.0978,0.207,80,0,0,0,32,MEDIUM
0.0199,0.156,59,0,0,0,22,LOW
0.0301,0.297,40,1,0,0,33,MEDIUM
0.0216,0.245,0,0,0,0,8,LOW
0.0047,0.223,0,0,0,0,3,LOW
0.0092,0.176,0,0,0,0,2,LOW
0.0194,0.118,18,0,0,0,11,LOW
0.0265,0.1,36,0,0,0,21,LOW
0.0487,0.249,1,0,0,0,13,LOW
0.0238,0.12,0,0,0,0,6,LOW
0.1084,0.109,42,0,0,0,31,MEDIUM
0.0116,0.1,27,0,0,0,16,LOW
0.0215,0.441,0,0,0,0,11,LOW
0.1166,0.438,38,0,0,0,36,MEDIUM
0.1776,0.234,20,0,0,0,28,LOW
0.0405,0.406,0,0,0,0,10,LOW
0.1612,0.584,18,0,0,0,33,MEDIUM
0.1349,0.161,0,0,0,0,17,LOW
0.001,0.631,42,0,0,0,24,LOW
0.0354,0.1,0,0,0,0,6,LOW
0.0221,0.286,0,0,0,0,8,LOW
0.0058,0.539,17,0,0,0,18,LOW
0.0119,0.167,0,0,0,0,2,LOW
0.0439,0.1,49,0,1,0,31,MEDIUM
0.0371,0.397,29,0,0,0,25,LOW
0.0242,0.405,0,1,0,0,20,LOW
0.0268,0.721,32,0,0,0,30,LOW
0.0372,0.249,31,0,0,0,23,LOW
0.0059,0.418,44,0,0,0,21,LOW
0.0314,0.25,0,0,0,0,8,LOW
0.1759,0.395,0,0,0,0,20,LOW
0.016,0.105,27,0,0,0,16,LOW
0.3735,0.1,43,0,0,0,42,MEDIUM
0.0324,0.238,49,0,1,0,33,MEDIUM
0.1014,0.482,33,0,0,0,37,MEDIUM
0.0271,0.173,17,0,0,0,17,LOW
0.0473,0.421,3,0,0,0,15,LOW
0.1379,0.311,2,0,0,0,24,LOW
0.0388,0.365,46,0,0,0,24,LOW
0.0392,0.1,0,0,0,0,6,LOW
0.0103,0.401,32,0,0,0,21,LOW
0.1768,0.1,0,0,0,0,16,LOW
0.0032,0.149,17,0,0,0,12,LOW
0.0117,0.212,55,0,0,0,23,LOW
0.1338,0.178,0,0,1,0,27,LOW
0.047,0.28,28,0,0,0,23,LOW
0.0428,0.597,485,0,0,0,38,MEDIUM
0.0286,0.309,0,0,0,0,9,LOW
0.0431,0.442,315,0,0,0,36,MEDIUM
0.0375,0.326,0,0,0,0,9,LOW
0.0324,0.403,18,0,0,0,20,LOW
0.1488,0.464,0,0,0,0,21,LOW
0.0938,0.33,22,1,0,1,48,MEDIUM
0.0485,0.208,46,1,0,0,32,MEDIUM
0.014,0.257,0,0,0,0,3,LOW
0.0739,0.592,0,0,0,0,17,LOW
0.0269,0.246,31,0,0,0,23,LOW
0.0081,0.225,12,0,0,0,13,LOW
0.0151,0.385,0,0,0,0,5,LOW
0.4376,0.312,448,0,1,0,65,HIGH
0.0317,0.514,47,0,0,0,27,LOW
0.0341,0.407,244,0,0,0,35,MEDIUM
0.101,0.264,3,0,0,0,23,LOW
0.0169,0.5,37,0,0,0,22,LOW
0.0272,0.1,0,0,0,0,6,LOW
0.0074,0.195,113,0,0,0,27,LOW
0.0567,0.614,12,0,0,0,28,LOW
0.0334,0.147,18,0,0,0,16,LOW
0.0169,0.304,466,0,0,0,29,LOW
0.1286,0.604,0,0,0,0,24,LOW
0.0191,0.172,0,0,0,0,2,LOW
0.0789,0.222,5,0,0,0,17,LOW
0.0375,0.594,0,0,0,0,13,LOW
0.0114,0.186,0,0,0,0,2,LOW
0.0712,0.188,25,0,0,0,26,LOW
0.0317,0.1,292,0,0,0,31,MEDIUM
0.0279,0.17,22,0,0,0,22,LOW
0.1565,0.368,37,0,0,0,35,MEDIUM
0.108,0.1,18,0,0,0,26,LOW
0.1688,0.366,0,0,0,0,20,LOW
0.0017,0.108,21,0,0,0,16,LOW
0.0255,0.37,0,0,0,0,10,LOW
0.1241,0.508,47,0,0,0,37,MEDIUM
0.0148,0.122,0,0,0,0,1,LOW
0.0055,0.346,11,0,0,0,15,LOW
0.0414,0.1,15,0,0,0,16,LOW
0.1261,0.417,32,0,0,0,36,MEDIUM
0.0017,0.414,93,0,0,0,26,LOW
0.1434,0.522,31,0,0,0,37,MEDIUM
0.0435,0.247,36,0,0,0,23,LOW
0.0327,0.183,63,0,1,0,37,MEDIUM
0.0002,0.215,467,0,0,0,28,LOW
0.0381,0.514,170,0,0,0,37,MEDIUM
0.0266,0.481,0,1,0,1,31,MEDIUM
0.0548,0.659,44,0,0,0,33,MEDIUM
0.0705,0.423,6,0,0,0,25,LOW
0.0476,0.246,22,0,0,0,23,LOW
0.0943,0.1,213,0,0,0,35,MEDIUM
0.0895,0.317,35,0,0,0,28,LOW
0.0144,0.272,16,0,0,0,14,LOW
0.0228,0.11,0,0,0,0,6,LOW
0.017,0.337,45,0,0,0,20,LOW
0.1111,0.1,0,1,0,1,36,MEDIUM
0.0171,0.479,0,0,0,0,7,LOW
0.0393,0.482,0,0,0,0,11,LOW
0.0136,0.493,7,0,0,0,17,LOW
0.0092,0.561,0,0,0,0,8,LOW
0.1973,0.1,0,0,0,0,16,LOW
0.0052,0.1,36,0,0,0,16,LOW
0.0278,0.15,39,0,0,0,21,LOW
0.0002,0.378,208,0,0,0,30,LOW
0.011,0.278,6,0,0,0,14,LOW
0.1214,0.27,27,0,0,0,34,MEDIUM
0.0902,0.1,36,0,0,0,25,LOW
0.0957,0.1,2,0,0,0,15,LOW
0.0043,0.31,5,1,0,1,29,LOW
0.0485,0.16,15,0,0,0,16,LOW
0.0351,0.854,6,0,0,0,27,LOW
0.057,0.313,337,0,0,0,38,MEDIUM
0.0398,0.197,38,0,0,0,22,LOW
0.0267,0.1,27,0,0,0,21,LOW
0.0078,0.1,2,1,1,0,26,LOW
0.0247,0.118,147,0,0,0,31,MEDIUM
0.0716,0.46,272,0,0,0,40,MEDIUM
0.0191,0.252,26,1,0,0,28,LOW
0.047,0.534,28,0,0,0,27,LOW
0.0466,0.103,41,0,0,0,21,LOW
0.0177,0.215,0,0,0,0,3,LOW
0.0115,0.437,12,0,0,0,16,LOW
0.0073,0.273,0,0,0,0,4,LOW
0.0044,0.1,38,0,0,0,16,LOW
0.0969,0.1,25,0,0,0,25,LOW
0.0117,0.1,39,0,0,0,16,LOW
0.0191,0.1,0,0,0,0,1,LOW
0.0316,0.466,41,0,0,0,26,LOW
0.0246,0.166,231,0,0,0,31,MEDIUM
0.1141,0.268,46,1,0,1,54,MEDIUM
0.0325,0.361,122,0,0,0,34,MEDIUM
0.1712,0.481,0,0,0,0,22,LOW
0.0454,0.561,483,0,0,0,37,MEDIUM
0.1021,0.101,0,0,0,0,16,LOW
0.028,0.401,39,0,0,0,25,LOW
0.1831,0.106,32,1,0,0,41,MEDIUM
0.1161,0.524,49,0,0,0,37,MEDIUM
0.1288,0.174,0,1,0,0,27,LOW
0.0407,0.278,1,1,0,1,33,MEDIUM
0.0424,0.38,20,0,1,0,30,LOW
0.0224,0.422,37,0,0,0,25,LOW
0.0253,0.18,34,0,0,0,22,LOW
0.0396,0.1,19,0,0,0,16,LOW
0.0431,0.104,38,0,0,0,21,LOW
0.0008,0.392,43,0,0,0,20,LOW
0.1125,0.446,244,0,0,0,46,MEDIUM
0.16,0.183,41,0,1,0,42,MEDIUM
0.0179,0.132,0,0,0,0,1,LOW
0.0815,0.1,22,0,0,0,25,LOW
0.0304,0.122,34,0,0,0,21,LOW
0.1219,0.1,3,0,0,0,21,LOW
0.0377,0.408,0,0,0,0,10,LOW
0.0307,0.1,32,0,0,0,21,LOW
0.0273,0.27,342,0,0,0,33,MEDIUM
0.0431,0.1,38,0,0,0,21,LOW
0.0157,0.1,0,0,0,0,1,LOW
0.0395,0.246,0,0,0,0,8,LOW
0.0572,0.411,34,0,0,0,30,LOW
0.0465,0.112,47,0,0,0,21,LOW
0.0424,0.271,26,1,0,0,33,MEDIUM
0.1959,0.162,33,0,0,0,32,MEDIUM
0.0365,0.1,0,0,0,0,6,LOW
0.1007,0.23,49,0,0,0,33,MEDIUM
0.0212,0.278,42,0,0,0,23,LOW
0.0953,0.406,55,0,0,0,35,MEDIUM
0.0478,0.384,0,0,0,0,10,LOW
0.0367,0.1,8,0,0,0,16,LOW
0.0119,0.203,0,0,0,0,3,LOW
0.0768,0.1,47,0,0,0,25,LOW
0.0572,0.261,20,0,0,0,22,LOW
0.0393,0.289,10,0,0,0,18,LOW
0.0199,0.259,46,0,0,0,18,LOW
0.0269,0.117,39,0,0,0,21,LOW
0.0468,0.421,29,0,0,0,25,LOW
0.144,0.167,231,0,0,0,42,MEDIUM
0.0996,0.3,0,0,0,0,13,LOW
0.0428,0.134,0,0,0,0,6,LOW
0.0067,0.562,0,0,0,0,8,LOW
0.0387,0.232,16,0,0,0,17,LOW
0.0449,0.731,0,0,0,0,15,LOW
0.0667,0.368,0,0,0,0,14,LOW
0.0395,0.284,0,0,0,0,8,LOW
0.0683,0.367,359,0,0,0,39,MEDIUM
0.0271,0.116,289,0,0,0,31,MEDIUM
0.1342,0.1,0,0,0,0,16,LOW
0.0183,0.177,12,0,0,0,12,LOW
0.0264,0.183,343,0,0,0,32,MEDIUM
0.0252,0.163,0,0,0,0,6,LOW
0.0014,0.14,0,0,0,0,2,LOW
0.1818,0.503,25,0,0,0,37,MEDIUM
0.0898,0.29,10,0,0,0,23,LOW
0.0216,0.411,0,0,0,0,10,LOW
0.1536,0.302,0,0,0,0,19,LOW
0.0334,0.218,49,0,0,0,22,LOW
0.1289,0.247,0,0,0,0,18,LOW
0.0213,0.233,0,0,0,0,7,LOW
0.0047,0.31,8,0,0,0,14,LOW
0.01,0.435,21,0,0,0,21,LOW
0.0463,0.381,103,0,0,0,35,MEDIUM
0.086,0.149,211,0,0,0,36,MEDIUM
0.0238,0.28,15,0,0,0,18,LOW
0.0558,0.492,0,0,0,0,16,LOW
0.0385,0.55,10,0,0,0,22,LOW
0.0301,0.186,33,0,0,0,22,LOW
0.0285,0.314,49,1,0,0,34,MEDIUM
0.0914,0.496,38,0,0,0,31,MEDIUM
0.1046,0.137,6,0,0,0,27,LOW
0.0337,0.5,94,0,0,0,31,MEDIUM
0.0034,0.314,14,0,0,0,14,LOW
0.1737,0.1,39,0,0,0,31,MEDIUM
0.0264,0.607,41,0,0,0,28,LOW
0.123,0.187,0,0,0,0,17,LOW
0.197,0.848,5,1,0,0,42,MEDIUM
0.0449,0.341,14,0,0,0,19,LOW
0.1038,0.198,0,0,0,0,17,LOW
0.0453,0.266,33,0,0,0,23,LOW
0.1932,0.229,0,0,0,0,18,LOW
0.0272,0.569,37,0,0,0,28,LOW
0.0063,0.128,35,0,0,0,16,LOW
0.1787,0.39,0,0,0,0,20,LOW
0.0861,0.146,0,1,0,0,21,LOW
0.0202,0.1,0,0,0,0,6,LOW
0.0669,0.298,0,0,0,0,13,LOW
0.0218,0.363,5,0,0,0,14,LOW
0.0063,0.1,0,0,0,0,1,LOW
0.0189,0.283,34,0,0,0,19,LOW
0.0279,0.521,49,1,0,0,37,MEDIUM
0.015,0.314,45,0,0,0,19,LOW
0.473,0.587,17,0,0,0,44,MEDIUM
0.0608,0.206,16,0,0,0,22,LOW
0.081,0.472,298,0,0,0,41,MEDIUM
0.0618,0.391,0,0,0,0,14,LOW
0.0063,0.114,17,1,0,1,31,MEDIUM
0.0119,0.222,0,0,0,0,3,LOW
0.0374,0.192,0,0,0,0,7,LOW
0.1152,0.324,0,1,0,1,39,MEDIUM
0.0258,0.288,0,0,0,0,8,LOW
0.0049,0.118,0,0,0,0,1,LOW
0.0214,0.306,0,0,0,0,9,LOW
0.0119,0.328,44,0,0,0,19,LOW
0.0258,0.125,23,0,0,0,21,LOW
0.0262,0.393,32,1,0,1,45,MEDIUM
0.016,0.359,463,0,0,0,30,LOW
0.0237,0.309,30,0,0,0,24,LOW
0.0196,0.389,271,0,0,0,30,LOW
0.0129,0.123,33,0,0,0,16,LOW
0.0254,0.189,0,0,0,0,7,LOW
0.0345,0.1,0,0,0,0,6,LOW
0.1149,0.358,431,0,0,0,45,MEDIUM
0.0364,0.351,3,0,0,0,14,LOW
0.1357,0.16,19,0,1,0,37,MEDIUM
0.0234,0.118,8,0,0,0,16,LOW
0.1706,0.29,9,0,0,0,29,LOW
0.0452,0.298,12,0,0,0,18,LOW
0.1291,0.267,49,1,0,1,54,MEDIUM
0.0267,0.155,21,0,0,0,21,LOW
0.3189,0.206,0,0,0,0,24,LOW
0.1217,0.1,40,0,0,0,31,MEDIUM
0.0825,0.203,81,0,0,0,32,MEDIUM
0.0153,0.209,178,0,0,0,28,LOW
0.1065,0.381,0,1,1,1,50,MEDIUM
0.0179,0.185,300,0,0,0,27,LOW
0.1639,0.133,471,0,0,0,42,MEDIUM
0.0524,0.183,0,0,0,0,11,LOW
0.0702,0.313,9,0,0,0,23,LOW
0.0264,0.1,0,0,0,0,6,LOW
0.0226,0.36,0,0,0,0,9,LOW
0.0114,0.1,0,0,0,0,1,LOW
0.0686,0.533,24,0,0,0,31,MEDIUM
0.006,0.459,21,0,0,0,21,LOW
0.1575,0.266,413,0,0,0,43,MEDIUM
0.0055,0.112,0,0,0,0,1,LOW
0.0031,0.23,310,0,0,0,28,LOW
0.1491,0.255,0,0,0,0,18,LOW
0.0304,0.251,0,0,0,0,8,LOW
0.0491,0.151,0,0,0,0,6,LOW
0.1127,0.39,0,0,0,0,20,LOW
0.0314,0.358,39,0,0,0,24,LOW
0.0498,0.311,8,0,0,0,19,LOW
0.0381,0.375,15,0,0,0,20,LOW
0.032,0.317,49,0,0,0,24,LOW
0.0136,0.5,30,0,0,0,22,LOW
0.0095,0.193,0,0,0,0,2,LOW
0.0441,0.302,0,0,0,0,9,LOW
0.0482,0.409,0,0,0,0,10,LOW
0.0322,0.456,0,0,0,0,11,LOW
0.0296,0.1,0,0,0,0,6,LOW
0.0052,0.165,11,0,0,0,12,LOW
0.0411,0.375,18,0,0,0,20,LOW
0.0249,0.103,45,0,0,0,21,LOW
0.0564,0.341,0,0,0,0,14,LOW
0.0281,0.211,0,0,0,0,7,LOW
0.0128,0.185,0,0,0,0,2,LOW
0.0499,0.337,26,0,0,0,24,LOW
0.0444,0.207,0,0,0,0,7,LOW
0.0458,0.289,0,0,0,0,8,LOW
0.0493,0.339,135,0,0,0,34,MEDIUM
0.0458,0.1,38,0,0,0,21,LOW
0.006,0.121,46,0,0,0,16,LOW
0.1866,0.515,10,0,0,0,32,MEDIUM
0.039,0.232,173,0,0,0,32,MEDIUM
0.0091,0.111,0,0,0,0,1,LOW
0.0437,0.173,0,0,0,0,7,LOW
0.0216,0.1,5,0,0,0,11,LOW
0.0298,0.34,0,0,0,0,9,LOW
0.0759,0.182,0,0,0,0,11,LOW
0.0056,0.567,0,0,0,0,8,LOW
0.0159,0.118,0,0,0,0,1,LOW
0.0298,0.223,39,0,0,0,22,LOW
0.0502,0.215,0,0,0,0,12,LOW
0.0047,0.216,9,0,0,0,13,LOW
0.0403,0.48,0,0,0,0,11,LOW
0.0126,0.529,0,0,0,0,7,LOW
0.0468,0.152,0,0,0,0,6,LOW
0.1079,0.212,0,0,0,0,18,LOW
0.0046,0.526,0,0,0,0,7,LOW
0.1528,0.355,0,0,0,0,20,LOW
0.033,0.505,28,0,0,0,27,LOW
0.1201,0.521,446,0,0,0,47,MEDIUM
0.0314,0.197,0,1,0,1,27,LOW
0.0694,0.213,16,0,0,0,22,LOW
0.0634,0.418,21,0,0,0,30,LOW
0.1034,0.1,17,0,0,0,26,LOW
0.0431,0.552,25,1,0,0,37,MEDIUM
0.0477,0.282,29,0,0,0,23,LOW
0.1808,0.178,0,0,0,0,17,LOW
0.0155,0.127,24,1,0,1,36,MEDIUM
0.0134,0.4,21,0,0,0,20,LOW
0.016,0.333,12,0,0,0,14,LOW
0.0386,0.5,0,0,0,0,12,LOW
0.0285,0.1,0,0,0,0,6,LOW
0.0749,0.429,0,0,0,0,15,LOW
0.0368,0.328,0,0,0,0,9,LOW
0.1409,0.281,0,0,0,0,19,LOW
0.0317,0.594,49,0,0,0,28,LOW
0.035,0.251,163,0,0,0,33,MEDIUM
0.0929,0.205,0,0,0,0,12,LOW
0.0311,0.1,0,0,0,0,6,LOW
0.0136,0.343,0,0,0,0,5,LOW
0.0053,0.476,181,1,0,0,42,MEDIUM
0.0477,0.307,49,1,0,1,44,MEDIUM
0.0999,0.436,40,0,0,0,30,LOW
0.0181,0.1,4,0,0,0,6,LOW
0.0275,0.143,0,0,0,0,6,LOW
0.0015,0.265,0,0,0,0,3,LOW
0.1068,0.341,6,0,0,0,30,LOW
0.0413,0.33,95,0,0,0,29,LOW
0.0036,0.473,0,1,0,0,17,LOW
0.0287,0.142,3,0,0,0,11,LOW
0.1718,0.13,349,0,0,0,41,MEDIUM
0.0465,0.323,17,0,0,0,19,LOW
0.1902,0.617,0,0,0,0,24,LOW
0.0475,0.585,16,1,0,1,43,MEDIUM
0.1969,0.31,33,0,0,0,34,MEDIUM
0.5784,0.381,35,1,0,1,70,HIGH
0.0336,0.271,33,0,0,0,23,LOW
0.1804,0.357,0,0,1,0,30,LOW
0.0357,0.124,8,0,0,0,16,LOW
0.016,0.208,36,0,0,0,18,LOW
0.1216,0.176,5,1,0,0,32,MEDIUM
0.1609,0.326,1,0,0,0,24,LOW
0.1935,0.119,40,0,0,0,31,MEDIUM
0.004,0.227,0,0,0,0,3,LOW
0.0373,0.279,49,0,0,0,23,LOW
0.0406,0.293,48,0,0,0,23,LOW
0.0082,0.372,9,0,0,0,15,LOW
0.0286,0.1,254,0,0,0,31,MEDIUM
0.0475,0.163,0,0,0,0,6,LOW
0.0339,0.145,16,0,0,0,16,LOW
0.0486,0.114,9,1,0,1,36,MEDIUM
0.043,0.375,41,0,0,0,25,LOW
0.0394,0.594,491,1,0,0,48,MEDIUM
0.0398,0.122,17,0,0,0,16,LOW
0.0073,0.289,0,0,0,0,4,LOW
0.0102,0.134,38,0,0,0,17,LOW
0.0179,0.548,33,0,0,0,23,LOW
0.0406,0.1,42,0,0,0,21,LOW
0.0348,0.5,40,0,0,0,26,LOW
0.0731,0.543,22,0,0,0,32,MEDIUM
0.0628,0.103,4,0,0,0,15,LOW
0.0327,0.253,174,0,0,0,33,MEDIUM
0.0338,0.51,40,0,0,0,27,LOW
0.0398,0.1,13,0,0,0,16,LOW
0.1734,0.1,24,0,0,0,31,MEDIUM
0.0465,0.231,16,0,0,0,17,LOW
0.1621,0.206,0,0,0,0,18,LOW
0.198,0.133,25,0,0,0,32,MEDIUM
0.0048,0.327,4,0,0,0,9,LOW
0.1687,0.346,0,1,0,1,40,MEDIUM
0.0252,0.252,23,0,0,0,23,LOW
0.0395,0.309,0,0,0,0,9,LOW
0.0595,0.283,11,0,0,0,23,LOW
0.1671,0.23,9,1,0,0,38,MEDIUM
0.0361,0.525,34,1,0,0,37,MEDIUM
0.0399,0.46,30,0,0,0,26,LOW
0.0115,0.152,0,0,0,0,2,LOW
0.0449,0.183,241,0,0,0,32,MEDIUM
0.074,0.159,0,0,0,0,11,LOW
0.1268,0.529,38,1,0,0,47,MEDIUM
0.0356,0.271,0,0,0,0,8,LOW
0.0067,0.126,8,0,0,0,11,LOW
0.0179,0.304,259,0,0,0,29,LOW
0.0154,0.452,26,0,0,0,21,LOW
